project,sha,author,commit_date,is_bug
'testproject','9e8e0a31698de0ccc3734e2d018eb810a84af19b','Kevin Sawicki','2012-04-23','False'
'testproject','4d046767183b3931c4f9c005ac4bbe361f9b424a','Kevin Sawicki','2012-04-23','False'
'testproject','a76626b809de54254a84a9d5ecca4f517e9f5e23','Roberto Tyley','2012-04-23','False'
'testproject','7ac319bf2acacc444aebc79c0d233d78bfa9eecd','Roberto Tyley','2012-04-22','False'
'testproject','942404c62bdec5a6b0440d16f4a2e225ac96b9ab','Kevin Sawicki','2012-04-18','False'
'testproject','b07d02de045c9434fdfe43629c3acdfb9e39efea','Kevin Sawicki','2012-04-18','False'
'testproject','c9d7c7dae197cba30961641c786cbef4247a5ce0','Kevin Sawicki','2012-04-18','False'
'testproject','b2855491d6f57688dc476b59985e207cffcccc61','Kevin Sawicki','2012-04-18','False'
'testproject','7b78cf3d193cd447664ed202234fcfd28c061a24','Kevin Sawicki','2012-04-18','False'
'testproject','689bf6d9d0451cc256d0b70dc38c620fd1585798','Kevin Sawicki','2012-04-18','False'
'testproject','65b3f1df74b96331baa63598a351cc0fef5dddb3','Kevin Sawicki','2012-04-18','False'
'testproject','fef0653246e7798d480109136998efb994195be6','Kevin Sawicki','2012-04-18','False'
'testproject','1ec603744ec5fd5d10a2938e558b27e9210645c8','Kevin Sawicki','2012-04-18','False'
'testproject','ec56af3621e7052f1e086e8f45ee4c766e76176d','Kevin Sawicki','2012-04-18','False'
'testproject','c29cc1e5ca7829ebf9586d7461117bfc1bf67fc6','Kevin Sawicki','2012-04-18','False'
'testproject','a55c71e6380106b8dd33f8ae81696128872b909f','Kevin Sawicki','2012-04-18','False'
'testproject','9c7366a6e14cb768b4a23c0e67892ff85e512e02','Kevin Sawicki','2012-04-18','False'
'testproject','ac0aee4c28284ce3f7baa120ac78d4a322591d52','Kevin Sawicki','2012-04-18','False'
'testproject','dcffd55e06a049f35a7e14b420edc8b78fc5054c','Kevin Sawicki','2012-04-18','False'
'testproject','fd1016cbf41c3cd4097cab1e7e8ab59a98066c64','Kevin Sawicki','2012-04-18','False'
'testproject','caa659442244330a7e22d5fc0f848bfd61b9a649','Kevin Sawicki','2012-04-18','False'
'testproject','579ff9fd79a5714ea95047ab2bd2eaaab2eb7d89','Kevin Sawicki','2012-04-18','False'
'testproject','b9e51841d7f2e04d1fbba1908b25bdbaee91491f','Kevin Sawicki','2012-04-18','False'
'testproject','bc25663485766ea51e9af8cad94a0670545e46f0','Roberto Tyley','2012-04-18','False'
'testproject','ed1763517c3ff279daa7aa552104c8a9789785b1','Kevin Sawicki','2012-04-18','False'
'testproject','2dcfe6acd21a92471a8fb1bb1b34ce4f84041462','Kevin Sawicki','2012-04-18','False'
'testproject','7185f8dbf50420cf736510cbee4128531e9f86a3','Kevin Sawicki','2012-04-18','False'
'testproject','6708c75e4c3191e934636fd5dc962b89a244ae23','Roberto Tyley','2012-04-18','False'
'testproject','31f197b9ab82d9bfb2431a9bc318ef313e5b9edd','Roberto Tyley','2012-04-18','False'
'testproject','88d2690811fca87b15a10b59de754828dc868bd3','Kevin Sawicki','2012-04-17','False'
'testproject','8deb3de508726269b2f7a5e2d5aa1e88a75bc4b0','Kevin Sawicki','2012-04-17','False'
'testproject','e49dd82b6cc888de8120f9513114f195f64f422d','Kevin Sawicki','2012-04-17','False'
'testproject','c6ad14deeaf0162d6e8b94219a841dab1933f32d','Kevin Sawicki','2012-04-17','False'
'testproject','586412ca008f223df6004e552d380cfe2102d6b0','Kevin Sawicki','2012-04-17','False'
'testproject','b004027680995323ba280ffcc30a371fbceff2c1','Kevin Sawicki','2012-04-17','False'
'testproject','774e209478c2fded7585771828e915902521a280','Kevin Sawicki','2012-04-17','False'
'testproject','4d252074c3814c3b82dd8a1a72d78d7308e47bba','Kevin Sawicki','2012-04-17','False'
'testproject','0f0e0135adaeb676b8ee057a8d8e0dd5b1e495d6','Kevin Sawicki','2012-04-17','False'
'testproject','8c59e8b81e14b922356ec6d992c364cc1d17b61e','Kevin Sawicki','2012-04-17','False'
'testproject','09f7e226aa270ad18f239ba31d159662f493b80e','Kevin Sawicki','2012-04-17','False'
'testproject','897de0c02fd501fa71265ee20a7b6e1e2a88d5f0','Kevin Sawicki','2012-04-17','False'
'testproject','fbcd303418ca87081c001315221608ecce4345f9','Kevin Sawicki','2012-04-17','False'
'testproject','9ded5fe855b62999f1d3c6f0c8705ddbcb191452','Roberto Tyley','2012-04-17','False'
'testproject','72ac94466f177de0b94b28d636d69d203084c90a','Kevin Sawicki','2012-04-16','False'
'testproject','d0a3826e8c554efae239e18653f006f2053b33f1','Kevin Sawicki','2012-04-16','False'
'testproject','ed713a079d51de491eb5807f98c43e52b5d8a90b','Kevin Sawicki','2012-04-16','True'
'testproject','ca2b0481c8eba59bb110df79762db18df1d24fa8','Kevin Sawicki','2012-04-16','False'
'testproject','ef4c04aa1db92c4ed05c601656dbc9168c3ba570','Kevin Sawicki','2012-04-16','False'
'testproject','593083eee12871ad647f9bb5cb1088114c8f411e','Kevin Sawicki','2012-04-16','False'
'testproject','96b3180f2ee05621513c77db19dc163e1d172466','Kevin Sawicki','2012-04-16','False'
'testproject','dd8f076b06d1d4f980926ecc5742026b08cdecc7','Kevin Sawicki','2012-04-16','False'
'testproject','f70374277258143696db108a8ce792bd07eea056','Kevin Sawicki','2012-04-16','False'
'testproject','bf4c61c25fd0d6e7e3fde91a086f830305b72fc9','Kevin Sawicki','2012-04-16','False'
'testproject','4b8391b89d7dd4f573364480e9237743710a59fc','Kevin Sawicki','2012-04-16','False'
'testproject','8c1c8831f2b75dc26c617cd109a4a5953de59878','Kevin Sawicki','2012-04-16','False'
'testproject','0113d56c6859d09793ed7a36605754885c01f7d1','Kevin Sawicki','2012-04-16','False'
'testproject','e5adffc6427cb6ec68873c9b320aef2648275130','Kevin Sawicki','2012-04-16','False'
'testproject','d700c19e279ec835c176382309b41f42f771b658','Kevin Sawicki','2012-04-16','False'
'testproject','e3364860861529d8595389f19c090946ca58704f','Kevin Sawicki','2012-04-16','True'
'testproject','5f7560c64683bd4ec80efdc8e13a477486e140c1','Kevin Sawicki','2012-04-16','False'
'testproject','c07c1f71fc4193fad8db8b918075332b752965b7','Roberto Tyley','2012-04-16','False'
'testproject','27c51b7aec26c45ccab41192fc9f3f5c47b710c5','Roberto Tyley','2012-04-13','False'
'testproject','e227921097618ee059804e9834e9e974d9d24672','Roberto Tyley','2012-04-16','True'
'testproject','3493241642c8128d5d1541d4375850fd64952484','Kevin Sawicki','2012-04-12','False'
'testproject','b9dbe40cf089d3f95bded096acdb029d89d40e26','Kevin Sawicki','2012-04-12','False'
'testproject','e1da7b06e2925e7e828323e3c8e1f6a11d5547f8','Kevin Sawicki','2012-04-12','False'
'testproject','37c3636122f41c3ce92ce7fc82053aa11a005008','Kevin Sawicki','2012-04-12','False'
'testproject','458342a825a46d9879f7169c92523e6fb1f32404','Kevin Sawicki','2012-04-12','True'
'testproject','40c5f2e6ca8e04d88afc75544a5326095eaf577c','Kevin Sawicki','2012-04-12','False'
'testproject','c894c14e6c341b931dbc21ee8f4a33996f376fa5','Kevin Sawicki','2012-04-12','False'
'testproject','93ec8b39cbb6015693e826ed065140934a1c6af0','Kevin Sawicki','2012-04-11','False'
'testproject','d5561e6ad4ab0a4a9a358defddca1fff0fb9a255','Kevin Sawicki','2012-04-11','False'
'testproject','604986fa76933a88037d0788d6d948d0e4dab5c1','Kevin Sawicki','2012-04-11','False'
'testproject','8c3d2300497ff5f27aab876777a373f0312b6072','Kevin Sawicki','2012-04-11','False'
'testproject','cd04275dafaf237fa2b4ec56564b9da82a9f9fe2','Kevin Sawicki','2012-04-11','False'
'testproject','489488bc8d8da4d951513ab01b08859ce8eec3bf','Kevin Sawicki','2012-04-11','False'
'testproject','76fdc258248192f114f0626ab0457a0b8d08c69d','Kevin Sawicki','2012-04-11','True'
'testproject','3bbf8112071edf23442b80622c066197da9a1e40','Kevin Sawicki','2012-04-11','False'
'testproject','c31d762dd5e15bca4ef8ccb657ff509486e3d759','Kevin Sawicki','2012-04-11','True'
'testproject','a20bd36003c1bb651006836a4f1bcf3f2daeefe8','Kevin Sawicki','2012-04-10','True'
'testproject','9b08498ee843b8c07b1d8414db420b0968bde10c','Kevin Sawicki','2012-04-10','False'
'testproject','381b4b28fd09db2775f54e67751c775c9f16dd16','Kevin Sawicki','2012-04-10','False'
'testproject','c71b3a3eea949b71acc1d2a9f9d5fcd40734ec25','Kevin Sawicki','2012-04-10','True'
'testproject','5fa50948bdb60c7f811a1201cf862d12a1b78876','Kevin Sawicki','2012-04-10','False'
'testproject','820f35281b2e2cc93c931b6581c0a2077e471743','Kevin Sawicki','2012-04-10','False'
'testproject','3bc10f8fe0ca3b67bdbcb69b3f6ed76aa0e076e9','Kevin Sawicki','2012-04-10','False'
'testproject','c5dd700ad63a1dac8f226f4b0470da3f5b613943','Kevin Sawicki','2012-04-10','False'
'testproject','6ac3c480695bdf49f4e0a69c37776178edefed8a','Kevin Sawicki','2012-04-10','False'
'testproject','08629687b193d5f599ea1daf671631da14c51535','Kevin Sawicki','2012-04-10','False'
'testproject','a109d120e466a701c09807a1fae2f1e41dc16a6c','Kevin Sawicki','2012-04-10','False'
'testproject','cad04f9d5e81aec02cf6917215a2929f0dfe9b67','Kevin Sawicki','2012-04-10','False'
'testproject','cb7f6ad5a84bc819ef1f66867be46b7c3b2d1b3b','Kevin Sawicki','2012-04-09','False'
'testproject','e2606ad1b004ac98bbc8a49602ca81afb2d477c9','Kevin Sawicki','2012-04-09','False'
'testproject','5b9a4dbe58d9a9ac16ab0408614ffd574311c9fc','Kevin Sawicki','2012-04-09','False'
'testproject','66d184c2d6b99443fe840a4e4b09562076332f27','Kevin Sawicki','2012-04-09','False'
'testproject','1e010c0f7ef5f3299390e50d4cb5ed3c450387d1','Kevin Sawicki','2012-04-09','False'
'testproject','05674bad7cee7ccb114615e9ebe46ac35434953f','Kevin Sawicki','2012-04-09','False'
'testproject','3070a75cd1e40ebb309f8fcc5e8ae18477f3c77c','Kevin Sawicki','2012-04-09','False'
'testproject','477ee90bb78a22580a68c7670dfed6375c6b0f76','Kevin Sawicki','2012-04-09','False'
'testproject','4222894fdf5fff86242d3024d82a8d309804e038','Kevin Sawicki','2012-04-09','False'
'testproject','fdd1dcfbde19d084d15f20ce9c7d182d5c015a2c','Kevin Sawicki','2012-04-09','False'
'testproject','ee5c62e00c73ecaab9a3b77cfb1a53d26ed27de7','Kevin Sawicki','2012-04-09','False'
'testproject','d7a678c49ed316638a6e15d820e7d9a2ddbe75ae','Kevin Sawicki','2012-04-09','False'
'testproject','6dd1bacc74e0f82a5e0e8f4df14932c90710617f','Kevin Sawicki','2012-04-09','False'
'testproject','f011bca0f9b8ac3271809e256f26803806f6bb1a','Kevin Sawicki','2012-04-09','True'
'testproject','58ebc8e3a13f364db9211b1f4c4a258840dc4589','Kevin Sawicki','2012-04-09','False'
'testproject','7c84b726b556a591d4401219ef048057e431f996','Kevin Sawicki','2012-04-09','False'
'testproject','e65f32914a53c3b4a99536785fb717a33f9c3d0a','Kevin Sawicki','2012-04-09','False'
'testproject','c429417f060730092532ade1b255414a50a4fd51','Kevin Sawicki','2012-04-09','False'
'testproject','892dfccffd31edcbee5817fb4c1fda0f9010f8af','Roberto Tyley','2012-04-06','False'
'testproject','448e91efe9232e61a7232e8fdcee8e6020adb4ba','Kevin Sawicki','2012-04-05','False'
'testproject','687350f75da05c3b24c1da4333bd91e551636539','Kevin Sawicki','2012-04-05','False'
'testproject','c2dbf694b85a485bb33b63d1c6e971135b070b91','Kevin Sawicki','2012-04-05','False'
'testproject','511b2a51e9bbeb82494b8518555dd7aa51171d1a','Kevin Sawicki','2012-04-05','False'
'testproject','c0c2f0910508b54e04d4313179ad326e5fb5d386','Kevin Sawicki','2012-04-05','False'
'testproject','8899242e31dc699888baedad86e604e5dd6acec0','Kevin Sawicki','2012-04-05','True'
'testproject','cef859c86bd0ba7d01fdc7a6b33d69a7d2d12928','Roberto Tyley','2012-04-05','False'
'testproject','6f5c747acea7a03ecc073690b68809b097e5ef74','Kevin Sawicki','2012-04-04','False'
'testproject','b9f780f74ba3181364457e617aa2c35eab1d9425','Kevin Sawicki','2012-04-04','False'
'testproject','7b6551af13fd5ff4c301620f59d0c9cd6e697d46','Kevin Sawicki','2012-04-04','False'
'testproject','6f308864bbd30cf1ebbdcf867d92662c759e673b','Kevin Sawicki','2012-04-04','False'
'testproject','a5f1f2fe6dbeb9f2a658cc8d061dd8d9249b9bdc','Kevin Sawicki','2012-04-04','False'
'testproject','02b457bc9fdb4337cacad6e1f58cc4d44c9775a5','Kevin Sawicki','2012-04-04','False'
'testproject','6c7e4da20d9ca62431ce06b4e5e66bf7c3db88ee','Kevin Sawicki','2012-04-04','False'
'testproject','649841cf8a6c9fe5774173228ee98d20ff69eb48','Kevin Sawicki','2012-04-04','False'
'testproject','53ebf5ffa61dd3ae2008f7eb3027f900db06b7bb','Kevin Sawicki','2012-04-04','False'
'testproject','c6339e71f1746539fe8ec1de1258586f29772ff4','Kevin Sawicki','2012-04-04','False'
'testproject','f9ef36891ed6a1d00cd8704c788691ea64afe724','Kevin Sawicki','2012-04-04','False'
'testproject','1e6576abba75a4105b2c502bba56bc2bcb778281','Kevin Sawicki','2012-04-04','False'
'testproject','da700252f6f7744a04b37adb08b88815a8a61374','Kevin Sawicki','2012-04-04','False'
'testproject','524694758b16b521b07099bd3e5ca2eddb429aed','Kevin Sawicki','2012-04-04','False'
'testproject','50f78ae3415f0bb80e972c398a5308d8378b8dc9','Kevin Sawicki','2012-04-03','True'
'testproject','b4c45f917714ad79ee973cd07c50ca73625f254a','Kevin Sawicki','2012-04-03','False'
'testproject','86079173f253b75f3d65261f71930f60d2d88953','Kevin Sawicki','2012-04-03','False'
'testproject','ea94fed596cc1f82239c6853c48d9309295952ca','Kevin Sawicki','2012-04-03','False'
'testproject','bfe790258a7ac74e7a414f32fc74aa253141762a','Kevin Sawicki','2012-04-03','False'
'testproject','c7d3fbb77f736767653efb6864a639d47c81a705','Kevin Sawicki','2012-04-03','False'
'testproject','737959e273b0d5face73d0ffc2dfbd3506fcf5c0','Kevin Sawicki','2012-04-03','True'
'testproject','1d92860929016b6cdb65a910e206a4054b453ffc','Kevin Sawicki','2012-04-02','False'
'testproject','b9255d819889244431ab1cd6b3b2908d71c2b758','Kevin Sawicki','2012-04-02','False'
'testproject','c4793612f99e3aae1c42c193eaaa1d22d9c08e72','Kevin Sawicki','2012-04-02','False'
'testproject','8a68560b9fd6e0ed513e0a83547f6f0ed927e85d','Kevin Sawicki','2012-04-02','False'
'testproject','de7226c8b173c8599f8575c480b0199246631825','Kevin Sawicki','2012-04-02','False'
'testproject','2e2e25b903e3b731c5991b664c9ce45867f482e6','Kevin Sawicki','2012-04-02','True'
'testproject','c3e1e2a6550050313f864b8b46768d10a9cf5dfc','Kevin Sawicki','2012-04-02','False'
'testproject','0fcb348ad432d91519f4321045147fb8a32a8f28','Kevin Sawicki','2012-04-02','False'
'testproject','2402f6512b58b5a2a379ed13527000604da5a0b9','Kevin Sawicki','2012-04-02','False'
'testproject','7b92ab19e2791ef7ee44de16845c349695e9a47f','Kevin Sawicki','2012-04-02','False'
'testproject','ead135f9776c76daeddb3b2587ae7ea6394d9954','Kevin Sawicki','2012-04-02','False'
'testproject','537ee756a158ae0ce4c172401762cd029fd58922','Kevin Sawicki','2012-04-02','False'
'testproject','0dac842ab165c351d7b537623d190b417418bf43','Kevin Sawicki','2012-04-02','False'
'testproject','fb9c55a71e3dfdef6761b780c6d06b27c94e84de','Kevin Sawicki','2012-04-02','False'
'testproject','d9c8424957680581a911598dd85ce1d0360f2af3','Kevin Sawicki','2012-04-02','False'
'testproject','ad06dff50f47bea31775f262dbf87b19bdab056a','Kevin Sawicki','2012-04-02','False'
'testproject','901bdf66ebe71fb25f8b53e20b3d4a89b91943a8','Kevin Sawicki','2012-04-02','False'
'testproject','827ed6cfe49f77599278ba817b944fb4893b571f','Kevin Sawicki','2012-04-02','True'
'testproject','00801aba1d93743e60ae5a097182fbb4483259f1','Kevin Sawicki','2012-04-01','False'
'testproject','5411c63d3951d7fe7173d737e9b1dbbeb4e5f4f7','Kevin Sawicki','2012-03-30','False'
'testproject','29d29e634a2c38c2acf244f1b6463ef8b0de91d9','Roberto Tyley','2012-03-30','False'
'testproject','7bc3441df8215f400b0b10ed0da5dfa9eba84b37','Roberto Tyley','2012-03-30','False'
'testproject','2b8afd50f9547f3c626ce6198a0727936e10ffc2','Roberto Tyley','2012-03-30','False'
'testproject','3fb30810f1cfcdeac71dfb9a796ae869130d578f','Roberto Tyley','2012-03-30','True'
'testproject','4ca8e9d17acffac1c6fd31264c64cbb63f6fe370','Roberto Tyley','2012-03-30','False'
'testproject','4956d99a53718ff4ac09ae11b49e43adebe2fd1e','Roberto Tyley','2012-03-28','False'
'testproject','1265ee5de47fbb9f7552bfabe7280c43f002bbb5','Roberto Tyley','2012-03-27','False'
'testproject','72d23a9a6a74a0f854d10e9bb4a13d06fddb3335','Roberto Tyley','2012-03-26','False'
'testproject','6c526749762c8054c1138f30f882e969412fdd8a','Roberto Tyley','2012-03-26','False'
'testproject','e88f28f2841e54928ab34d762abefd25a3c08971','Roberto Tyley','2012-03-26','False'
'testproject','36d50e1b217b346682d90fadb6e336b5a4f6840f','Roberto Tyley','2012-03-26','False'
'testproject','3843e8a1702669e593cf26d3206725f5995de539','Roberto Tyley','2012-03-22','False'
'testproject','d4c054e0c5f3707aa7e5135b5d4dc7d2ac0b33f2','Roberto Tyley','2012-03-22','False'
'testproject','52dc4655859d2519fc4715ed46ce8d670372117d','Kevin Sawicki','2012-03-21','False'
'testproject','deeabac22c04cb0f3a6c7208a13738d4f91346cc','Kevin Sawicki','2012-03-21','False'
'testproject','6753d2278e15ab8b5e231d66bddbd19267f697e5','Kevin Sawicki','2012-03-21','False'
'testproject','58000330bf152eb835b67145aac65d296d1aa7e2','Kevin Sawicki','2012-03-21','False'
'testproject','ac71755483c11ed51c865e5e5331b3d51fff1676','Kevin Sawicki','2012-03-21','True'
'testproject','3f3e1e04cca5c271524d33ae04193dfd8a90622c','Kevin Sawicki','2012-03-21','True'
'testproject','1ce85cd5a9f020e0111123bfe15c83d37ac7ab1e','Kevin Sawicki','2012-03-21','False'
'testproject','7ca53e8f9438b63b2a4cde2e358a21d9389c20fc','Roberto Tyley','2012-03-21','True'
'testproject','242757ac92dc5a0ebf7d1e81c7daf360913d3af6','Roberto Tyley','2012-03-21','False'
'testproject','4934f3ff5ed62c7bfc0b0974a65548da36c65995','Kevin Sawicki','2012-03-14','False'
'testproject','5470bb5fd82ee3ee7d255b03b69c174ac034a967','Kevin Sawicki','2012-03-14','False'
'testproject','65e2532948cd1b4b39a15b08ddd3d159a21de106','Kevin Sawicki','2012-03-14','False'
'testproject','b5956445f77d2f9f524925b53633c6454653a9a3','Kevin Sawicki','2012-03-14','False'
'testproject','59e614c024ee96fdd7d9032c2d5c2d47b60e5ed1','Kevin Sawicki','2012-03-14','False'
'testproject','e40fe3273e7ddcf456417187e635401d51dc346b','Kevin Sawicki','2012-03-14','False'
'testproject','20a540fae93eac24c6141fa67d0f0f55445d9454','Kevin Sawicki','2012-03-14','False'
'testproject','e43c80182058ce2ca404f680145cdcbf56ce0e3a','Kevin Sawicki','2012-03-14','False'
'testproject','e9b74eb73ebed45a0f2a2e59b1e1a27daa55936f','Kevin Sawicki','2012-03-14','False'
'testproject','099c8b11419f15e2c5d45cc4503395a994c2619f','Kevin Sawicki','2012-03-14','False'
'testproject','5185faaf0996cec2f8bf206b9874e283dbf69ab9','Kevin Sawicki','2012-03-14','True'
'testproject','a19219e9097bdc7eb807e61cc4f4383a339ece24','Kevin Sawicki','2012-03-14','False'
'testproject','0377404bf3019db3ef794624c68a34a40ca9af2c','Kevin Sawicki','2012-03-14','False'
'testproject','e30d2cd6b5e575ec3ecfba4495d6525ae98e9305','Kevin Sawicki','2012-03-14','False'
'testproject','8d0f903184917f526fa84af70c050ba01269d15c','Kevin Sawicki','2012-03-14','False'
'testproject','8f244f48124782362c5a131fd5277eeda7c794f0','Kevin Sawicki','2012-03-14','False'
'testproject','a819be6eb2e3a207894faa9e4d7d30e2af579bdf','Kevin Sawicki','2012-03-14','True'
'testproject','01bf6008141cc90929f6a5dcc08775cf83af2ba6','Kevin Sawicki','2012-03-13','False'
'testproject','d79fc34f862ced0eb7be8c87e83c18596ad3c5ee','Kevin Sawicki','2012-03-13','False'
'testproject','8e923992c4ec6c6b1689de3334eab9869849605e','Kevin Sawicki','2012-03-13','False'
'testproject','c278725759fe47e256b57de7a42f26c0751fe862','Kevin Sawicki','2012-03-13','False'
'testproject','22559a6b0bcdbd6522e7b20a4c7022dc517341ac','Kevin Sawicki','2012-03-13','False'
'testproject','ab36ec907427aa63750d47779346023471920613','Roberto Tyley','2012-03-13','False'
'testproject','bce65427cdd9371e8538fbf8d3ded9a498084220','Kevin Sawicki','2012-03-12','False'
'testproject','712d7d633042aab76975c3de4de719de5b556f4d','Kevin Sawicki','2012-03-12','False'
'testproject','5e66c9083b65493255349dbb817b4dab16a750d3','Kevin Sawicki','2012-03-12','False'
'testproject','ea017b0d463c6e69e5c69e1b19727d268590508f','Kevin Sawicki','2012-03-12','False'
'testproject','89abfed97a60136b54db6acca0ebe1c4bb2c09a6','Kevin Sawicki','2012-03-12','False'
'testproject','7e266098649f5dc1e644dab7ee30d1c60f22e4bd','Kevin Sawicki','2012-03-06','True'
'testproject','fa6d119b08098d8014b80d22ba53a2f239b598d1','Kevin Sawicki','2012-03-05','False'
'testproject','0914c601d1df658c8ec9da4bb7490d1cd7eb7dd5','Kevin Sawicki','2012-03-05','False'
'testproject','f43fca30e5e81218dc718c3a1e1eba6eb3f88958','Kevin Sawicki','2012-03-05','False'
'testproject','cc2d76ab2df10f24b4f60899599ae75cbbbe4959','Kevin Sawicki','2012-03-05','False'
'testproject','9f7d51704f76214be50a39ac0da6c68e2d6059f9','Kevin Sawicki','2012-03-05','False'
'testproject','65348dd88d4bf924470478f1d6ce27d79a8b454a','Kevin Sawicki','2012-03-05','False'
'testproject','8d993fe4b69362948625ab4e6087222ca1d5f698','Kevin Sawicki','2012-03-05','False'
'testproject','757c5126d0506a3fb4c005263fb4d302fd813afa','Kevin Sawicki','2012-03-01','False'
'testproject','4509716a95ca16e7121534fa6a4b23f59d57782f','Kevin Sawicki','2012-03-01','False'
'testproject','5a91390f30d8f77d19bed131ec17f686edc2cdc3','Kevin Sawicki','2012-03-01','False'
'testproject','7569f5dae82428784315e42dc40eca7cbf0504e2','Kevin Sawicki','2012-03-01','False'
'testproject','a3eb7e8584ebe4968f1c90fb6f526d3b7350c5d7','Kevin Sawicki','2012-03-01','False'
'testproject','464b04cf07ca96e5d35d4d2d9e89f414f2548db7','Kevin Sawicki','2012-03-01','False'
'testproject','2851a8dcd6716893069bcf2535ec11713f273816','Kevin Sawicki','2012-03-01','False'
'testproject','a1889abd8a383dccf260b3b55bbf763a8da76d98','Kevin Sawicki','2012-03-01','False'
'testproject','cd844b72e0556c2f8e26f1a0bcc9edf8e8253158','Kevin Sawicki','2012-03-01','True'
'testproject','8f9447c3fcbfb81bba34d62e0f15205740b17aaa','Kevin Sawicki','2012-03-01','True'
'testproject','dfab3900e0222ac1bd2cf8e03614ead9c84a87de','Kevin Sawicki','2012-03-01','False'
'testproject','85f2568a2ef80f94df090d13936aca0b9375ceae','Kevin Sawicki','2012-03-01','False'
'testproject','e80070d34aeb52d88a1a4b97b1b52f457b060ce0','Kevin Sawicki','2012-02-29','False'
'testproject','28dc0f957de2017f59d3e55bdae2641be59bbd1c','Kevin Sawicki','2012-02-29','True'
'testproject','2f5d6724d70a69ca1591de089b3a360594cf0d39','Kevin Sawicki','2012-02-28','True'
'testproject','cef5da93d7d151d059a0b4691ead456c29659f1a','Kevin Sawicki','2012-02-28','False'
'testproject','8a31b46bf16a7928e817c1c21662e269d41f7ddc','Kevin Sawicki','2012-02-27','False'
'testproject','4414961a315343994e09df52d61fb2e5a1b7302a','Kevin Sawicki','2012-02-16','False'
'testproject','3abd7f915988b530dfb47fbff6c89bd14c5f6f12','Kevin Sawicki','2012-02-16','False'
'testproject','baf9198d87af43df6ea6783b3da846cc8a42b68f','Kevin Sawicki','2012-02-16','False'
'testproject','57ce1c8f9f7d331a4bca0caacbccaf3e98b2c235','Kevin Sawicki','2012-02-16','False'
'testproject','7a9c400b240592bf809d0a324e85ec42d2d16afc','Kevin Sawicki','2012-02-16','False'
'testproject','6c4a25f5fc7ec83b193ef85934d482e588b3ac2a','Kevin Sawicki','2012-02-15','True'
'testproject','8428858c3600c28fc97d88827881249a21674a7d','Kevin Sawicki','2012-02-15','False'
'testproject','37e74526e4c211852e675857d97800fdd32550a1','Kevin Sawicki','2012-02-15','False'
'testproject','9ef40b5612d3f0af8f331566e0ed047104ca7470','Kevin Sawicki','2012-02-15','False'
'testproject','65be06314198f84d5045c06798ec192f5f0c7541','Kevin Sawicki','2012-02-15','False'
'testproject','d1c864a794fd11d7aa3f421b87b1654b5594583c','Kevin Sawicki','2012-02-15','False'
'testproject','eb51ada04ad6d8f80081cd76d95f25fdaa4bb430','Kevin Sawicki','2012-02-15','False'
'testproject','efe965ee3965dd145a947f69fcd0ede5755ead8f','Kevin Sawicki','2012-02-15','True'
'testproject','24903a238b84036285f246e5765e4ee29f75ee7b','Kevin Sawicki','2012-02-15','True'
'testproject','68f8c6b2b129b5280c5b63e08e1814ec267f885c','Kevin Sawicki','2012-02-15','True'
'testproject','20f0b8c312e4b20c3d24d66a1db674366b485fd1','Kevin Sawicki','2012-02-15','False'
'testproject','1c4c3cf894e13512a583f59a2dce6115e22d42ab','Kevin Sawicki','2012-02-15','False'
'testproject','480216bb35c2960fa96bc03509f8690b9bda55b2','Kevin Sawicki','2012-02-14','False'
'testproject','c701df23c8dbc7f76fa958aae2fc23e05637ca70','Kevin Sawicki','2012-02-14','True'
'testproject','1476007a6c75d147b11d67929ea12434d4acdbb4','Kevin Sawicki','2012-02-13','False'
'testproject','8ce5b6519c6abc041803d8ad39b97ec3842ea458','Kevin Sawicki','2012-02-13','False'
'testproject','7974a343c8e6ff898031f2baf3b4f7d3f41ee4cf','Kevin Sawicki','2012-02-13','False'
'testproject','95003cc30f0f64eedf1506eef0231579c00871b5','Kevin Sawicki','2012-02-11','True'
'testproject','079142fcc9e30ea89d5ca0f2c0a1728c49faeae4','Kevin Sawicki','2012-02-11','False'
'testproject','dd8e7ecb79caa335f21b65a6f447fd70103884cb','Kevin Sawicki','2012-02-11','False'
'testproject','9a1f38e8e8c9bc62ca843007d540871739475ce3','Kevin Sawicki','2012-02-11','False'
'testproject','f6f31c43f579536794aa1b7bf6630d505c212ca7','Kevin Sawicki','2012-02-10','False'
'testproject','63e6a47ed54e3b53fba0a464868a7263fed2659f','Kevin Sawicki','2012-02-10','False'
'testproject','e4dc2c21309da7e621370fe7e684394ac6a60e03','Kevin Sawicki','2012-02-10','False'
'testproject','8c693408730af52d401f36de72cc9c7a5fdf26f5','Kevin Sawicki','2012-02-08','False'
'testproject','92502d98d46832a5da077e21112cb8641a209b77','Kevin Sawicki','2012-02-08','False'
'testproject','8fd6a83e6d40046eb99d5ff4a8a8a7bd39e9a7ff','Kevin Sawicki','2012-02-08','False'
'testproject','ef5b958023f5a706a13f16b318cea9e5078e57ad','Kevin Sawicki','2012-02-08','False'
'testproject','036a428ac2a5b610030122d62bdc050783161d74','Kevin Sawicki','2012-02-08','False'
'testproject','c378e7b4501ae6b07e1f13cd8ebd439107ac76e2','Kevin Sawicki','2012-02-08','False'
